,date,title,userName,rating,isEdited,review,developerResponse
39,2019-12-17 23:06:38,디아블로하다 리니지로 넘어온 1인,엘지만,5,False,디아블로는 유저들이 현질못허게 하려고 경매장을 없앴는데. 리니지 넘나 재밌으나 무과금도 재밌게 할수 있는 게임일수는 없을듯.  시간투자하고 연구한다고 잘되는 게임이 아니고. 현질과 가챠의 결정판이다.  그래도 재밌으니까 하잖아 돈만 벌면되지 하는 맘이겠지만.  정도껏해야지. 이제 이벤트 종료하고 나면 꾸준히 현질안하면 못하는 게임으로 만들꺼죠? 그나저나 개발자들 디자이너들 기획자들 고생 많았네. 디아는 수면제같은 게임인데 리니지는 마약같은 겜이네요. 현질하다 현타올 미래가 보이는 게임. 이미 방향은 정해진걸로 보이지만. 생각 쬠만 해보세요 ^^ 리니지 화이팅.,
40,2019-11-30 05:40:56,아이폰7 튕김현상좀 잡아주세요,뚤레뚤레호롤롤로,3,False,그래픽품질 제일 낮게 해놔도 계속튕겨서 게임을 할 수가없어요 ㅜ,"{'id': 17983356, 'body': '꿈꾸던 연대기의 시작, 리니지2M 안녕하세요. 리니지2M입니다. 접속하는 과정이 원활하지 하지 않아서 리뷰 해주셨네요. 우선은 기재해주신 리뷰 내용으로는 상세한 확인이 필요합니다. 이에 번거롭겠지만 plaync 고객센터에서 해당 현상을 확인할 수 있는 스크린샷을 첨부하여 1:1 문의 접수해 주시길 부탁 드립니다. 1:1문의: https://cs.plaync.com/ 안내해드리는 내용을 참고하시어 도움 받으시기를 시기를 바랍니다. 감사합니다.\r', 'modified': '2020-09-21T02:45:59Z'}"
41,2019-11-26 17:39:32,ㅂㄹ이 후덜덜덜,꾸르꾸르를,5,False,재밌긴한데 쪼그랄정도로 과금이 ㅋㅋㅋㅋ 그래도 어쩌겠어요 무과금으로 하다 접어야죠 ㅋㅋㅋㅋ,
42,2019-12-03 22:26:30,이게 리니지2 인가???,zzaseman,5,False,"모두들 예전의 추억을 생각하며 가다리고 설레었을 것 같다. 하지만 접속과 함께 캐릭과 분위기 시스템 ...모두 기대를 깨버리고 실망감과 짜증이 몰려왔지만 그래도 해보자 해서 30랩 까지 진행해본 결과 개인적인 결론은  “ 리니지M 3D ” 추억팔이 마케팅에 속았다.
어이가 없다!! 추억의 린2같은 소리하네!! 
아! 그래도 전과 같은건 정탄 터지는 소리와 마을 주제곡 정도 .... 퉷!!!!!!",
43,2019-11-26 22:24:39,아이폰 x 계속 튕겨요,1분에한번튕김,1,False,처음에 안튕기다가 배타고 넘어가니까 1분에 한번씩 튕겨서 게임 진행이 안되네요 빠른조치 부탁합니다,
44,2019-12-03 22:15:04,아이폰사용자보세요,아이폰유저짱,5,False,본인은 최근 11월27일까지 아이폰7사용이용자였습니다 리2m을 사용하려구했는데 지속적인 팅김이있어서 게임이용 권장사양을보니 ... 아이폰8+부터 최소가능하며 11미만은 팅길수있다하였습니다 구래서 아이폰을 다시11로구매할려구 매장이방문결과 매물이없어서 아이폰X을 구매후 시연하니 가아끔 팅기는현상 대략 4-5시간 혹은 8시간에 어쩌다한번팅기는것외에 원활하게 돌아갔습니다 고로 무작정 매척없이 주식회사욕하지마시구 아이폰을 업그렝드하셔야합니다 권장사양 자세히보시면답이나와있습니다 ㅎㅎ,
45,2020-03-11 04:24:56,매크로 작업장 때문에 접는다.,Zhon0312,5,False,"서버가 120개는 되는데 모조리 캐릭생성 제한 걸려있길래 사람이 많이 하나보다 싶어서 생성제한 풀리는 서버에 정착을 했는데 왠걸... 왠 매크로 작업장이 이리 많아? 밀리 딜러들은 퀘 진행 자체가 안될정도로 매크로가 많다. 작업장도 적당히 있으면 좋지 시세도 잡히고, 현거래가 많으면 유저들이 많다고 생각 할테지. 그런데 이건 해도해도 너무한 지경이다. 생성 제한 걸린게 실제 유저가 많은게 아니고 죄다 작업장 때문이고 생성 제한 풀리는건 그 캐릭들 정지 먹어서 그런거구나... 라는 생각이 들었다. 

방치도 어느정도것 해야지 말이야! 이러니 사람들이 엔씨에서 직접 작업장 돌리는거라고 이야기 나오지.",
46,2019-11-25 12:44:15,현질유도 할꺼 뻔히 보이지만,알콩달콩잘살자,5,False,"리니지2레볼루션 하고있는데 현질유도만 미친게하네
현타가와서 겜 안하고 그냥 출석만 하고있는데
이 겜 나온다고 사전예약까지 했지만 분명히 모든 게임들이
그렇겠지만 현질유도만 좀 덜 했음 좋겠다 진짜
현질 금액대만 좀 저렴했어도 하겠는데ㅡㅡ",
47,2019-11-30 05:47:09,오지게 튕김,ㄱ홋ㄴ,1,False,"아니ㅡㅡ 무슨 게임을 실행시킬 수 있어야지 게임을 하죠 일분마다 튕기면 게임을 어떻게 함??
아이폰 지원 좀 해주세요",
48,2019-11-27 10:01:41,팅김현상,앙꿀잼각,4,False,오픈 당일 이 라 접속자들 폭주 해서 그런거겠지만 게임 플레이 하다가 팅김현상이 잦네요. 바로 조치 부탁 드리겠습니다. 나머진 더 플레이 해 봐야 알 것 같습니다.,
49,2019-12-29 08:12:02,오늘만 10번튕김,진상이네,1,False,아이패드6세대 원래 튕기나요? 아니면 제 기계가 후져서 튕기는건가요? 알려주세요 부셔버리게,
50,2019-12-10 22:23:01,아이폰 팅김현상,네임좋아하시네,5,False,제발 좀 아이폰 그만 튕기게 만들면 어디 덧나나요. 큰돈들여 게임을 개발햇으면 좀 유저들 편하게 게임이라도 줄기게 해야 하는것 아니에요 왜 좋은게임을 개발하고 욕을 쳐먹는짓을 합니까 팅김현상 잡는게 그렇게 어려운것입니까 기술이 안되면 양입이라도 하세요 제발좀 부탁드립니다 짜증나서 참. 이번 점검은 멀한것인지 캐릭선택하고 들어가기 무섭게 팅겨버리네 아~진짜 게임 하면서 이렇게 스트레스 받고 욕나오게 하는네 진짜 아~~~아이폰 최신형이라고,
51,2019-12-05 04:00:09,트렌드에 안맞는 게임,Gary.Park,5,False,요즘 스마트폰과 시대에 안맞게 노가다가 많다.(와우가 모바일로 안나오는 이유) 현질은 다른게임도 마찬가지니 할말없다지만 사실 리니지때부터 직원이 돈받고 몰래(?) 유저에게 아이템 판 역사가 있었다. 사행성이라기보단..  vip시스템의 원조가 리니지다.. 아무튼 조그만화면에 카메라 막 돌아가고.. 어지럽고 그래픽도 구린거 그대로쓰니 시력저하되는거같고.. 여튼 그들만의 게임이 되리라.,
52,2022-01-14 09:44:00,너무 지루해요,연두별이튼튼,5,False,"리니지레볼루션 하다가 리니지2도 해볼까해서 하는데 정말 속이 터져서 혼났어요
랩업도 너무 더디고 퀘스트도 수수께끼같은게 많다보니 너무 지루하고 걷는게 너무 많아서요 저랩에요
너무 지루해요 정말 걷다가 하루가 끝나는줄알았어요 
하지만 그래픽 너무 이쁘고요 케릭 남자 너무 잘생김 정말 풍경도 너무 이쁘고요
허허 그냥 리뷰에요 이벤트도 많아지고 재밌어지면 좋겠어요 채팅창도 무슨 장례식장처럼 조용하더라구요;;;레볼루션이 분위기가 좋은건지 … 여튼 뭐 그래요 ㅋㅋ","{'id': 27472194, 'body': '크로니클 VI. 혼돈의 왕좌 : 그레시아, 리니지2M\r 안녕하세요. 리니지2M 고객센터입니다.\n고객님의 소중한 관심과 리뷰 의견을\r 남겨주셨네요. 지금보다 더 큰 즐거움을 드리기 위해\n앞으로도 다양한 콘텐츠와 향상된 서비스 제공을 위해 노력하겠습니다. 플레이 중 도움이 필요한 일이 있으시다면 언제든지 plaync 홈페이지 내 고객지원을 통해 문의하기를 부탁드립니다. 고맙습니다.\n\r', 'modified': '2022-01-17T01:19:21Z'}"
53,2019-11-26 22:28:58,계속팅기고 화면저장? 뜸,ㅠ우우우우구웃,1,False,"계속 주기적으로 팅겨요
화면저장어쩌구 계속뜨고..
아이폰8인데 어제 3000명 기다려서 접속햇는데... 오류 빨리 고쳐줘요",
54,2019-11-27 11:00:14,핵노잼,롤플레잉마니아,1,False,"눈부신그래픽??? 도대체 어디가???
옛날 각3D 하는줄..
타격감도없고 케릭 눈코입이안보인다 깨져서
리니지 하면 현질이지만 현질할맛 떨어지는게임..
최악이다 정말 ㅋ 그냥 그래픽보고 바로 삭제",
55,2019-12-11 05:19:24,과금유도고나발이고,만찌니,5,False,과금유도문제보다 빠른최적화가 시급하다 자동사냥 mmorpg 특성상 핸드폰으로 자주들어가서 돌려야하잖아 pc앱플레이어로 돌리기전에 모바일로 문제없이 돌려야하는데 마을이동할때마다 튕기고 최신기종아니면 하지말라는것도아니고 스트레스엄청받는다 빨리최적화하지않으면 최신기종아닌유저들 다떠나간다,
56,2021-12-08 07:24:31,진심을 담은 한마디,최프로입니당,5,False,"게임 솔직히 잘만들었다.
피씨 리니지 다음으로 명작이 될 게임이긴 하나 과금 요소를 좀 줄이고
컨텐츠를 좀 많이 다뤘으면 한다.
직원을 위한 nc를 위한 기업의 성장판을 우선으로 게임을 운영 하면 안된다고 생각 한다. 유저를 위한 유저들의 입에서 입으로 전달이 될만한 게임으로 운영만 된다면 정말 굿 게임이 될것 같다. 한마디 더 붙히자면 과금러들과의 차이가 너무 하늘과 땅차이다. 벨런스 조절이 필요 하다.","{'id': 26765263, 'body': '크로니클 VI. 혼돈의 왕좌 : 그레시아 안녕하세요. 리니지2M 고객센터입니다. 리니지2M을 사랑하는 고객님의 마음이 고스란히 느껴집니다. 지속적인 개선과 관리로 즐거운 게임 만들도록 노력하겠습니다.', 'modified': '2021-12-10T23:43:26Z'}"
57,2019-12-01 15:55:11,300명 대기 끝났는데 튕기고 700명 대기 끝났는데 또 튕김,shenoel89,1,False,"너무 열받네요 사람이 너무 많은건 기다리면 되는데
자꾸 0명 됐을때 튕기니까 진짜 살인충동 납니다",
58,2019-11-29 08:38:37,그냥 영화를 게임하는 기분..!!!,리얼리필리아,5,False,"목표지향적으로 하고싶다면 돈이 드는게 당연하다는 것을 화질로 보여주는 게임! 그만큼 돈도 시간도 많이 들인게 보이는 게임입니다. 정말로 ‘플레이만을 즐기는 것만으로도 충분해!’라고 생각하시는 분들에게는 강추합니다.!!!
다만...’돈안들이고 쎈 캐 만들고 싶다’면 빠르게 포기하시길
V4도 해 본 사람으로서 이게임은...퀄리티가 PC를 넘어 모바일 콘솔게임급입니다!!
김택헌 씨 이하 리니지2M에 매진하신 모든 분들...수고많으셨습니다. 다만, 점진적인 서비스 부분 무료화를 추진하시면 좋을 듯 합니다.",
59,2021-01-26 14:28:24,아이폰 구형은 사양안되요,자꾸 별명이럴래 진짜,5,False,"8도 저사양해도 튕깁니다
7이 팅기네 이런글 많은데 폰이 게임사양을 못따라가는거에요
12바꾸고 고사양해도 단한번도 팅긴적없습니다
게임하고 싶으시면 퍼플돌리시던지 폰을 바꾸세요
근본원인을 모르고 팅기네 마네 그러시네..","{'id': 20696273, 'body': '꾸던 연대기의 시작, 리니지2M 안녕하세요. 리니지2M입니다. 리니지2M을 플레이 해주셔서 감사합니다. 마소 일정 부에서이 실망스러운 모습을 안겨드려 너무나도 죄송한 마음입니다. 앞으로 보다 더 노력하여 재밌는 리니지2M이 되기 위해 노력하겠습니다 많은 관심 부탁드립니다. 고맙습니다.\r', 'modified': '2021-01-28T00:01:17Z'}"
60,2019-11-27 09:30:16,재밌어용,여니와화니,4,False,"나오기 전부터 옴청 기대하고 기달렸은데~~~
기다린 보람이 있네용 
캐릭도 이뿌고 화질도 엄청 짱입니다!~!
잼나는 겜 만들어 주셔서 감사합니당~~~
잼나게 할께용^..^*",
61,2020-11-26 16:29:33,무과금유저입니다,호달달달ㄹㄹ,5,False,"드디어 엔씨에게 이겻어요
솔직히 폰 여러개쓰지만 폰구진걸로 키면 그래픽 후달려요
그래도 돌아가는게 최적화 잘되잇음
오늘도 열심히 폐지주우며 잘 즐기고 잇습니다
ㅎ.ㅎ 무과금으로도 라인 생활도 해보고 앞으로도 더 즐길예정입니다","{'id': 19401011, 'body': '꿈꾸던 연대기의 시작, 리니지2M 안녕하세요. 리니지2M입니다. 소중한 시간을 할애하여 리뷰 남겨주신 점 감사드립니다. 무엇보다도 리니지2m 과 함께 즐거운 시간을 보내시고 계신것 같아  뿌듯한 마음입니다. 지금 보다 더 노력하여 고객님께서 만족 할 수 있는 리니지2M이 되기 위해 노력하겠습니다. 고객님의 앞날에는 늘 뜻깊고 따뜻한 날들만 가득하길 기원하겠습니다. 감사합니다\r', 'modified': '2020-11-28T02:39:07Z'}"
62,2019-11-27 11:12:53,망한게임,타ㅐ다츠,1,False,리니지2m 그렇게 광고하고 재미있거라고 하더니 기대에 미치지 못하게 만들고 그래픽도 안좋고 기대 이하를 떠나서 정말 재미없습니다.,
63,2019-11-26 22:15:49,애플 최적화 !,랑뷰다.,1,False,"실패 . 
30분 게임중 6번 팅귐 아이패드 에어2 ! 모든화질환경 대입 또한 최저 화질 사용했으나 ㅡ,.ㅡ
최적화 실패 이제 어쩔거여 ㅎ",
64,2020-01-18 09:37:20,오필리아7서버 부탁드려요,顶1111111,5,False,"안녕하세요 요즘 오필리아 7서버 작업장이 생겨서 게임 한번 들어가려면 최저500명 대기 해야 합니다 .게임한번 하려면 너무 힘들어요 
의견제출할려고 하는데  마을에 그냥 서잇는 캐릭터가 나무 많아요. 사냥도 안하고 그냥 서잇고 개임도 안하고  .그러니깐 마을에 그냥 작업도 안하고 잇는케릭터를 좀 처리해주세요.작업안하고 30분 동안 마을에서 서잇느면 좀 게임 끈기는뜻이 처리해주세요 
게임은 재미있고 하는데. 너무 힘들어요 부탁드립니다",
65,2019-12-18 14:38:12,돈만벌어 쳐먹을생각말고,좀엉성,1,False,"좀 제대로 만들어놓고 돈도벌어가라
재미도없고 그래픽개판이고 팅기고
좋은점 찾기가 참 힘들구나",
66,2019-12-26 23:15:10,연속으로 활 3개 무기 강화 실패는 쫌 넘한거 아니오?,천사의커피,5,False,"일부러 빛나는 무기강화 아이템까지 샀는데 그 자리에서 다 증발이라니..주먹으로 싸워야겠내.. 주먹 강화는 없나요?

덕분에 한 2~3주건 시간 잘 때웠네요. 
계속 과금 유도해서 직원들 뽀너스 듬쁙 챙겨주시길 건승하겠소.",
67,2020-01-07 13:44:21,한번 정떨어지면 끝까지 떨어질 게임,LAST KOREAN,5,False,"과금 20만원정도로 시작해서 재밌으면 더 하려고 했는데, 직업 뽑기는 누구머리에서 쳐나온 아이디어인지 모르겠네. 
차라리 린앰처럼 변신뽑기를 하던지. 무슨 하기싫은 직업을 해야하는지. 어휴 개발진 머리에 뭐가 들었나",
